Label (Grouping),HOUSING OCCUPANCY!!Total housing units,HOUSING OCCUPANCY!!Total housing units!!Occupied housing units,HOUSING OCCUPANCY!!Total housing units!!Vacant housing units,HOUSING OCCUPANCY!!Total housing units!!Homeowner vacancy rate,HOUSING OCCUPANCY!!Total housing units!!Rental vacancy rate,UNITS IN STRUCTURE!!Total housing units,"UNITS IN STRUCTURE!!Total housing units!!1-unit, detached","UNITS IN STRUCTURE!!Total housing units!!1-unit, attached",UNITS IN STRUCTURE!!Total housing units!!2 units,UNITS IN STRUCTURE!!Total housing units!!3 or 4 units,UNITS IN STRUCTURE!!Total housing units!!5 to 9 units,UNITS IN STRUCTURE!!Total housing units!!10 to 19 units,UNITS IN STRUCTURE!!Total housing units!!20 or more units,UNITS IN STRUCTURE!!Total housing units!!Mobile home,"UNITS IN STRUCTURE!!Total housing units!!Boat, RV, van, etc.",YEAR STRUCTURE BUILT!!Total housing units,YEAR STRUCTURE BUILT!!Total housing units!!Built 2020 or later,YEAR STRUCTURE BUILT!!Total housing units!!Built 2010 to 2019,YEAR STRUCTURE BUILT!!Total housing units!!Built 2000 to 2009,YEAR STRUCTURE BUILT!!Total housing units!!Built 1990 to 1999,YEAR STRUCTURE BUILT!!Total housing units!!Built 1980 to 1989,YEAR STRUCTURE BUILT!!Total housing units!!Built 1970 to 1979,YEAR STRUCTURE BUILT!!Total housing units!!Built 1960 to 1969,YEAR STRUCTURE BUILT!!Total housing units!!Built 1950 to 1959,YEAR STRUCTURE BUILT!!Total housing units!!Built 1940 to 1949,YEAR STRUCTURE BUILT!!Total housing units!!Built 1939 or earlier,ROOMS!!Total housing units,ROOMS!!Total housing units!!1 room,ROOMS!!Total housing units!!2 rooms,ROOMS!!Total housing units!!3 rooms,ROOMS!!Total housing units!!4 rooms,ROOMS!!Total housing units!!5 rooms,ROOMS!!Total housing units!!6 rooms,ROOMS!!Total housing units!!7 rooms,ROOMS!!Total housing units!!8 rooms,ROOMS!!Total housing units!!9 rooms or more,ROOMS!!Total housing units!!Median rooms,BEDROOMS!!Total housing units,BEDROOMS!!Total housing units!!No bedroom,BEDROOMS!!Total housing units!!1 bedroom,BEDROOMS!!Total housing units!!2 bedrooms,BEDROOMS!!Total housing units!!3 bedrooms,BEDROOMS!!Total housing units!!4 bedrooms,BEDROOMS!!Total housing units!!5 or more bedrooms,HOUSING TENURE!!Occupied housing units,HOUSING TENURE!!Occupied housing units!!Owner-occupied,HOUSING TENURE!!Occupied housing units!!Renter-occupied,HOUSING TENURE!!Occupied housing units!!Average household size of owner-occupied unit,HOUSING TENURE!!Occupied housing units!!Average household size of renter-occupied unit,YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units,YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2019 or later,YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2015 to 2018,YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2010 to 2014,YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2000 to 2009,YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1990 to 1999,YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1989 and earlier,VEHICLES AVAILABLE!!Occupied housing units,VEHICLES AVAILABLE!!Occupied housing units!!No vehicles available,VEHICLES AVAILABLE!!Occupied housing units!!1 vehicle available,VEHICLES AVAILABLE!!Occupied housing units!!2 vehicles available,VEHICLES AVAILABLE!!Occupied housing units!!3 or more vehicles available,HOUSE HEATING FUEL!!Occupied housing units,HOUSE HEATING FUEL!!Occupied housing units!!Utility gas,"HOUSE HEATING FUEL!!Occupied housing units!!Bottled, tank, or LP gas",HOUSE HEATING FUEL!!Occupied housing units!!Electricity,"HOUSE HEATING FUEL!!Occupied housing units!!Fuel oil, kerosene, etc.",HOUSE HEATING FUEL!!Occupied housing units!!Coal or coke,HOUSE HEATING FUEL!!Occupied housing units!!Wood,HOUSE HEATING FUEL!!Occupied housing units!!Solar energy,HOUSE HEATING FUEL!!Occupied housing units!!Other fuel,HOUSE HEATING FUEL!!Occupied housing units!!No fuel used,SELECTED CHARACTERISTICS!!Occupied housing units,SELECTED CHARACTERISTICS!!Occupied housing units!!Lacking complete plumbing facilities,SELECTED CHARACTERISTICS!!Occupied housing units!!Lacking complete kitchen facilities,SELECTED CHARACTERISTICS!!Occupied housing units!!No telephone service available,OCCUPANTS PER ROOM!!Occupied housing units,OCCUPANTS PER ROOM!!Occupied housing units!!1.00 or less,OCCUPANTS PER ROOM!!Occupied housing units!!1.01 to 1.50,OCCUPANTS PER ROOM!!Occupied housing units!!1.51 or more,VALUE!!Owner-occupied units,"VALUE!!Owner-occupied units!!Less than $50,000","VALUE!!Owner-occupied units!!$50,000 to $99,999","VALUE!!Owner-occupied units!!$100,000 to $149,999","VALUE!!Owner-occupied units!!$150,000 to $199,999","VALUE!!Owner-occupied units!!$200,000 to $299,999","VALUE!!Owner-occupied units!!$300,000 to $499,999","VALUE!!Owner-occupied units!!$500,000 to $999,999","VALUE!!Owner-occupied units!!$1,000,000 or more",VALUE!!Owner-occupied units!!Median (dollars),MORTGAGE STATUS!!Owner-occupied units,MORTGAGE STATUS!!Owner-occupied units!!Housing units with a mortgage,MORTGAGE STATUS!!Owner-occupied units!!Housing units without a mortgage,SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage,SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!Less than $500,SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$500 to $999,"SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$1,000 to $1,499","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$1,500 to $1,999","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$2,000 to $2,499","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$2,500 to $2,999","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$3,000 or more",SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!Median (dollars),SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage,SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!Less than $250,SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$250 to $399,SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$400 to $599,SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$600 to $799,SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$800 to $999,"SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$1,000 or more",SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!Median (dollars),SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed),SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!Less than 20.0 percent,SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!20.0 to 24.9 percent,SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!25.0 to 29.9 percent,SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!30.0 to 34.9 percent,SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!35.0 percent or more,SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!Not computed,SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed),SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!Less than 10.0 percent,SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!10.0 to 14.9 percent,SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!15.0 to 19.9 percent,SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!20.0 to 24.9 percent,SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!25.0 to 29.9 percent,SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!30.0 to 34.9 percent,SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!35.0 percent or more,SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!Not computed,GROSS RENT!!Occupied units paying rent,GROSS RENT!!Occupied units paying rent!!Less than $500,GROSS RENT!!Occupied units paying rent!!$500 to $999,"GROSS RENT!!Occupied units paying rent!!$1,000 to $1,499","GROSS RENT!!Occupied units paying rent!!$1,500 to $1,999","GROSS RENT!!Occupied units paying rent!!$2,000 to $2,499","GROSS RENT!!Occupied units paying rent!!$2,500 to $2,999","GROSS RENT!!Occupied units paying rent!!$3,000 or more",GROSS RENT!!Occupied units paying rent!!Median (dollars),GROSS RENT!!Occupied units paying rent!!No rent paid,GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed),GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!Less than 15.0 percent,GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!15.0 to 19.9 percent,GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!20.0 to 24.9 percent,GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!25.0 to 29.9 percent,GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!30.0 to 34.9 percent,GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!35.0 percent or more,GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!Not computed
Georgia,"4,375,039","3,885,371","489,668",1.6,6.6,"4,375,039","2,918,588","181,860","92,907","127,553","190,742","200,048","298,879","360,518","3,944","4,375,039","10,419","375,698","916,563","873,428","709,430","580,288","364,535","251,792","112,286","180,600","4,375,039","58,752","77,128","281,227","601,757","828,187","809,433","585,751","446,582","686,222",5.9,"4,375,039","63,375","330,651","941,260","1,841,633","861,326","336,794","3,885,371","2,506,873","1,378,498",2.75,2.53,"3,885,371","412,777","1,230,887","636,396","817,610","421,087","366,614","3,885,371","236,209","1,251,764","1,478,049","919,349","3,885,371","1,506,406","173,296","2,151,247","5,982",463,"24,014",653,"4,471","18,839","3,885,371","12,183","23,411","43,238","3,885,371","3,800,888","61,961","22,522","2,506,873","180,397","282,455","338,875","410,647","554,020","487,067","213,649","39,763","206,700","2,506,873","1,620,298","886,575","1,620,298","16,533","264,526","517,557","371,403","201,722","113,603","134,954","1,514","886,575","107,591","246,587","282,088","133,791","58,292","58,226",456,"1,610,977","817,761","242,582","147,047","97,957","305,630","9,321","869,465","455,853","157,342","81,569","49,131","31,293","20,048","74,229","17,110","1,308,796","99,050","433,657","485,270","212,989","53,507","13,211","11,112","1,110","69,702","1,274,576","168,283","165,741","164,174","142,459","115,006","518,913","103,922"
Hawaii,"556,937","478,413","78,524",1.2,8.3,"556,937","296,348","51,312","12,137","22,248","34,772","27,186","111,261","1,336",337,"556,937",361,"34,764","68,940","75,959","83,644","130,651","78,991","46,215","18,921","18,491","556,937","30,749","39,577","75,761","114,585","106,024","80,212","44,073","30,823","35,133",4.7,"556,937","32,941","67,941","146,338","194,591","84,703","30,423","478,413","291,814","186,599",3.06,2.77,"478,413","47,515","126,843","74,096","92,846","54,149","82,964","478,413","37,988","157,200","170,420","112,805","478,413","13,008","8,301","172,642",208,136,"1,472","19,175",389,"263,082","478,413","3,458","7,888","5,989","478,413","437,123","24,625","16,665","291,814","2,882","3,554","4,123","5,076","17,545","60,276","144,742","53,616","662,100","291,814","188,593","103,221","188,593","1,049","8,382","19,006","28,389","32,528","28,483","70,756","2,587","103,221","11,636","16,850","26,503","19,684","12,629","15,919",574,"187,758","63,209","27,147","22,214","17,399","57,789",835,"101,573","56,092","15,160","8,810","5,622","3,370","2,131","10,388","1,648","175,076","9,827","18,806","39,891","37,340","25,109","18,514","25,589","1,755","11,523","172,162","18,684","19,048","19,998","19,299","16,665","78,468","14,437"
Idaho,"742,145","657,101","85,044",0.9,4,"742,145","547,293","24,403","16,663","32,762","19,952","15,892","26,493","57,064","1,623","742,145","2,714","82,720","143,573","130,666","75,565","124,052","48,814","44,729","27,680","61,632","742,145","12,779","18,004","45,907","106,728","140,163","125,534","93,476","76,574","122,980",5.9,"742,145","13,759","48,200","166,153","305,876","144,014","64,143","657,101","471,036","186,065",2.79,2.53,"657,101","74,911","211,268","110,882","135,586","69,322","55,132","657,101","25,085","165,280","255,741","210,995","657,101","340,415","34,513","222,958","9,189",258,"42,062",635,"5,032","2,039","657,101","2,592","6,168","8,051","657,101","639,081","13,865","4,155","471,036","23,466","24,684","43,238","63,283","119,148","132,613","54,878","9,726","266,500","471,036","301,585","169,451","301,585","4,988","58,724","108,669","71,118","31,742","13,264","13,080","1,395","169,451","23,934","57,353","53,321","20,657","7,959","6,227",411,"299,719","143,579","48,079","30,465","21,919","55,677","1,866","167,245","91,284","31,626","15,157","8,461","5,236","3,193","12,288","2,206","174,496","16,659","79,618","54,049","18,292","3,737",977,"1,164",952,"11,569","171,623","26,018","24,254","24,005","20,234","15,037","62,075","14,442"
Illinois,"5,412,995","4,930,255","482,740",1.5,6,"5,412,995","3,168,519","317,727","301,830","346,560","342,711","209,656","597,726","126,306","1,960","5,412,995","3,726","199,030","589,438","600,485","492,147","779,081","620,401","673,676","325,189","1,129,822","5,412,995","135,605","141,329","452,282","836,108","1,030,701","949,282","650,816","496,165","720,707",5.6,"5,412,995","154,987","616,596","1,516,164","1,965,187","908,408","251,653","4,930,255","3,279,322","1,650,933",2.68,2.28,"4,930,255","457,348","1,375,478","807,860","1,049,683","622,781","617,105","4,930,255","526,288","1,713,317","1,771,976","918,674","4,930,255","3,778,596","204,950","858,947","6,231",898,"18,537","1,655","24,971","35,470","4,930,255","13,801","37,801","56,144","4,930,255","4,814,376","79,316","36,563","3,279,322","192,095","403,882","444,981","496,767","747,742","663,366","268,376","62,113","212,600","3,279,322","2,051,911","1,227,411","2,051,911","17,066","261,365","472,375","464,488","333,274","198,596","304,747","1,781","1,227,411","60,507","151,874","286,050","269,399","187,855","271,726",681,"2,041,802","965,522","324,312","211,912","133,468","406,588","10,109","1,211,800","478,547","255,536","147,079","88,247","57,661","38,068","146,662","15,611","1,581,403","144,444","527,003","503,717","238,426","96,808","37,527","33,478","1,097","69,530","1,533,294","225,236","208,219","203,292","175,669","133,009","587,869","117,639"
Indiana,"2,911,562","2,622,601","288,961",1.1,6.2,"2,911,562","2,127,268","111,719","69,219","102,642","136,361","103,904","127,790","131,711",948,"2,911,562","4,728","182,546","351,620","422,268","282,949","396,065","314,341","314,482","163,758","478,805","2,911,562","41,423","49,845","189,494","392,628","582,408","559,901","402,398","289,845","403,620",5.9,"2,911,562","45,663","260,276","732,671","1,272,950","482,199","117,803","2,622,601","1,831,953","790,648",2.62,2.24,"2,622,601","258,086","773,505","428,837","530,658","304,757","326,758","2,622,601","160,347","825,446","1,009,593","627,215","2,622,601","1,555,229","187,276","792,518","15,872","2,733","45,586","1,272","11,404","10,711","2,622,601","9,403","20,172","33,848","2,622,601","2,579,649","30,392","12,560","1,831,953","137,898","339,939","370,604","337,718","349,625","219,771","64,300","12,098","158,500","1,831,953","1,195,276","636,677","1,195,276","23,089","365,782","442,317","205,148","84,897","36,565","37,478","1,206","636,677","68,968","197,039","226,803","90,609","30,969","22,289",440,"1,190,212","702,659","165,105","97,686","60,387","164,375","5,064","629,683","329,991","120,079","61,647","35,480","21,363","14,209","46,914","6,994","747,966","74,946","402,707","209,623","44,161","9,893","2,471","4,165",891,"42,682","726,730","111,335","100,207","94,028","85,302","65,552","270,306","63,918"
Iowa,"1,407,100","1,275,893","131,207",1.2,6.4,"1,407,100","1,026,776","58,247","31,838","46,747","49,352","54,755","89,602","48,950",833,"1,407,100","2,406","104,748","152,309","146,025","101,234","199,152","140,013","140,461","69,256","351,496","1,407,100","21,482","31,961","106,417","203,915","241,580","236,676","186,387","147,035","231,647",5.9,"1,407,100","24,170","128,530","383,782","534,914","256,190","79,514","1,275,893","912,969","362,924",2.53,2.14,"1,275,893","126,338","357,362","215,317","262,590","149,148","165,138","1,275,893","71,746","374,841","492,148","337,158","1,275,893","776,982","162,294","299,586","5,560",307,"14,843",789,"8,641","6,891","1,275,893","4,212","11,283","14,181","1,275,893","1,255,932","14,467","5,494","912,969","73,899","163,749","178,001","158,080","184,443","118,803","30,661","5,333","160,700","912,969","551,824","361,145","551,824","6,552","127,824","196,731","116,985","55,653","23,443","24,636","1,348","361,145","23,144","71,967","134,317","75,894","31,924","23,899",524,"549,948","308,592","85,372","49,316","30,181","76,487","1,876","357,850","163,530","76,867","40,851","22,664","14,192","9,669","30,077","3,295","341,068","42,801","188,696","82,011","18,716","4,861","1,157","2,826",845,"21,856","334,271","57,693","48,761","46,103","38,096","27,044","116,574","28,653"
Kansas,"1,272,290","1,139,738","132,552",1.4,7.2,"1,272,290","920,894","61,262","32,285","45,880","49,339","46,208","62,902","52,829",691,"1,272,290","1,862","80,273","140,605","161,328","147,778","184,769","129,094","156,722","69,146","200,713","1,272,290","27,188","28,924","87,971","169,157","217,336","217,498","169,828","136,200","218,188",6,"1,272,290","30,005","117,675","321,318","463,875","249,240","90,177","1,139,738","759,042","380,696",2.64,2.24,"1,139,738","126,245","342,616","185,726","228,933","128,262","127,956","1,139,738","58,298","338,787","438,803","303,850","1,139,738","733,788","87,714","292,257","2,095",283,"15,042",325,"5,007","3,227","1,139,738","3,985","10,020","14,496","1,139,738","1,115,958","16,129","7,651","759,042","79,028","135,872","122,131","121,304","150,124","109,297","35,352","5,934","164,800","759,042","443,123","315,919","443,123","5,334","83,291","142,106","104,173","53,757","25,247","29,215","1,467","315,919","21,891","59,314","104,819","71,160","32,264","26,471",545,"441,368","235,640","72,068","43,107","25,654","64,899","1,755","312,314","139,755","69,147","36,526","20,234","12,457","8,480","25,715","3,605","360,515","35,564","180,348","105,311","27,823","6,761","1,770","2,938",912,"20,181","354,494","57,400","53,420","50,431","40,961","30,863","121,419","26,202"
Kentucky,"1,988,420","1,748,475","239,945",1.3,5.5,"1,988,420","1,347,942","52,943","57,352","86,727","89,045","67,218","66,164","219,600","1,429","1,988,420","3,812","140,873","282,446","331,649","246,027","320,954","209,620","178,277","85,258","189,504","1,988,420","28,987","33,364","140,483","307,604","428,985","364,049","256,692","176,727","251,529",5.7,"1,988,420","31,294","160,171","512,985","900,847","305,443","77,680","1,748,475","1,185,302","563,173",2.58,2.33,"1,748,475","166,881","494,449","284,160","364,485","213,097","225,403","1,748,475","119,880","555,837","658,240","414,518","1,748,475","642,357","107,533","928,864","13,455","2,694","41,255",468,"5,755","6,094","1,748,475","7,313","13,913","24,190","1,748,475","1,713,661","25,194","9,620","1,185,302","131,838","211,183","224,793","206,876","217,062","139,988","45,177","8,385","155,100","1,185,302","679,202","506,100","679,202","16,003","187,626","252,485","122,261","51,777","23,480","25,570","1,241","506,100","90,085","162,601","158,365","57,955","20,247","16,847",401,"675,991","373,656","96,473","58,451","37,285","110,126","3,211","498,257","246,994","95,860","51,854","29,080","20,233","11,544","42,692","7,843","513,022","74,011","284,316","124,402","22,730","4,629","1,021","1,913",826,"50,151","499,818","89,798","70,576","62,718","59,055","42,024","175,647","63,355"
Louisiana,"2,066,323","1,748,688","317,635",1.6,8.1,"2,066,323","1,358,526","58,086","81,248","82,203","64,244","56,081","102,280","260,107","3,548","2,066,323","4,641","188,045","294,877","260,282","299,071","364,705","250,210","186,695","83,283","134,514","2,066,323","30,398","42,284","155,959","346,835","492,241","404,732","253,568","165,358","174,948",5.4,"2,066,323","33,721","179,338","491,843","992,064","320,427","48,930","1,748,688","1,165,858","582,830",2.66,2.45,"1,748,688","161,261","481,678","285,313","368,375","202,066","249,995","1,748,688","144,906","642,075","654,269","307,438","1,748,688","572,874","33,582","1,123,321","1,210",118,"7,480","1,371","1,225","7,507","1,748,688","7,814","12,367","25,260","1,748,688","1,709,220","29,813","9,655","1,165,858","126,827","161,840","174,273","217,539","257,286","162,161","53,929","12,003","174,000","1,165,858","612,388","553,470","612,388","10,733","135,599","210,038","134,281","61,862","26,770","33,105","1,376","553,470","144,683","173,790","133,928","56,978","21,777","22,314",362,"607,490","313,986","83,763","55,616","35,494","118,631","4,898","543,620","296,505","93,073","51,239","29,161","17,699","11,618","44,325","9,850","523,309","62,215","247,179","159,453","39,746","10,279","2,229","2,208",923,"59,521","504,049","71,062","56,117","55,186","49,434","43,112","229,138","78,781"
Maine,"737,782","571,064","166,718",1.2,5.3,"737,782","518,526","17,537","35,090","39,904","26,872","11,911","26,007","61,563",372,"737,782",804,"39,590","91,908","86,701","104,083","101,516","51,715","52,345","34,332","174,788","737,782","19,378","25,812","64,971","118,572","148,546","131,659","90,143","62,410","76,291",5.4,"737,782","20,867","86,843","214,088","288,383","100,620","26,981","571,064","419,024","152,040",2.43,2,"571,064","47,975","144,509","92,952","126,112","72,303","87,213","571,064","38,978","188,346","228,906","114,834","571,064","45,251","68,174","46,277","345,180","1,143","51,807","1,462","9,566","2,204","571,064","3,214","5,376","6,317","571,064","563,615","4,533","2,916","419,024","27,446","44,871","54,921","68,494","102,995","83,320","30,530","6,447","212,100","419,024","253,596","165,428","253,596","3,211","48,520","79,739","61,081","30,934","14,855","15,256","1,471","165,428","13,465","34,115","52,644","32,780","15,457","16,967",530,"252,437","122,973","39,853","25,357","15,801","48,453","1,159","163,676","67,514","33,149","18,772","11,896","8,445","4,966","18,934","1,752","140,580","21,845","58,658","40,684","14,263","3,041","1,078","1,011",927,"11,460","137,990","17,043","18,754","18,117","20,512","14,589","48,975","14,050"
Maryland,"2,516,341","2,294,270","222,071",1.3,5.4,"2,516,341","1,296,414","533,497","36,074","55,541","127,654","191,659","241,627","33,003",872,"2,516,341","3,444","165,931","281,842","353,294","378,966","346,822","289,944","280,605","130,857","284,636","2,516,341","43,786","58,153","192,146","319,873","340,196","410,571","334,313","285,662","531,641",6.2,"2,516,341","48,596","257,738","532,174","923,202","555,560","199,071","2,294,270","1,543,719","750,551",2.73,2.39,"2,294,270","219,503","652,385","361,677","491,030","286,574","283,101","2,294,270","198,772","742,804","836,472","516,222","2,294,270","998,011","82,080","978,263","176,350","1,662","25,152","7,379","11,882","13,491","2,294,270","7,289","13,697","23,562","2,294,270","2,241,155","36,375","16,740","1,543,719","42,221","47,171","80,784","128,946","344,556","547,808","298,470","53,763","338,500","1,543,719","1,115,878","427,841","1,115,878","6,181","63,131","180,038","259,101","222,296","155,196","229,935","2,111","427,841","16,324","44,076","119,257","111,265","62,251","74,668",658,"1,111,251","519,855","181,477","117,892","78,836","213,191","4,627","423,046","210,622","78,009","40,971","25,181","15,038","10,205","43,020","4,795","725,476","48,110","96,078","225,618","212,243","91,409","29,745","22,273","1,485","25,075","712,252","81,941","90,567","98,745","84,710","63,624","292,665","38,299"
Massachusetts,"2,979,634","2,714,448","265,186",0.8,3.3,"2,979,634","1,541,923","167,536","285,680","319,557","172,089","127,146","341,547","23,312",844,"2,979,634","3,322","139,912","211,087","231,602","321,161","337,727","302,393","334,668","159,144","938,618","2,979,634","78,646","103,361","300,302","464,148","523,763","509,047","363,174","275,606","361,587",5.5,"2,979,634","86,083","400,596","831,222","1,030,745","494,387","136,601","2,714,448","1,694,407","1,020,041",2.66,2.19,"2,714,448","246,173","740,040","466,278","540,653","336,309","384,995","2,714,448","327,649","955,794","977,843","453,162","2,714,448","1,412,423","106,984","458,728","662,896","1,654","31,364","4,050","21,016","15,333","2,714,448","8,816","21,227","26,470","2,714,448","2,657,189","37,086","20,173","1,694,407","28,024","19,484","42,939","90,401","275,404","592,224","523,243","122,688","424,700","1,694,407","1,159,423","534,984","1,159,423","3,751","38,706","135,666","229,396","235,674","186,836","329,394","2,365","534,984","10,088","17,563","70,609","123,949","110,380","202,395",875,"1,155,654","501,278","187,236","125,498","84,294","257,348","3,769","529,962","192,035","102,587","65,044","42,769","27,137","19,567","80,823","5,022","984,954","120,103","166,613","239,372","209,156","125,631","61,058","63,021","1,429","35,087","963,623","126,953","119,235","122,425","119,539","93,345","382,126","56,418"
Michigan,"4,566,504","3,976,729","589,775",1.1,4.8,"4,566,504","3,296,200","209,870","104,193","120,875","193,094","160,448","245,382","235,036","1,406","4,566,504","4,503","166,951","453,307","593,988","448,163","699,848","538,978","668,928","330,876","660,962","4,566,504","67,792","88,546","326,303","625,941","898,240","877,684","608,416","440,989","632,593",5.8,"4,566,504","73,971","404,584","1,136,027","1,999,426","771,721","180,775","3,976,729","2,870,693","1,106,036",2.58,2.21,"3,976,729","345,127","1,084,740","684,890","771,391","522,015","568,566","3,976,729","288,915","1,348,051","1,534,679","805,084","3,976,729","3,021,787","332,764","421,774","38,925","1,084","102,746","1,029","36,463","20,157","3,976,729","12,567","26,573","43,216","3,976,729","3,912,455","47,757","16,517","2,870,693","284,457","422,975","471,208","490,400","602,204","436,850","136,250","26,349","172,100","2,870,693","1,710,024","1,160,669","1,710,024","20,482","380,697","591,580","367,227","174,419","81,911","93,708","1,374","1,160,669","77,980","243,603","408,034","240,101","103,251","87,700",520,"1,703,262","912,674","254,158","154,795","99,015","282,620","6,762","1,145,153","496,759","233,386","132,723","81,154","48,438","32,812","119,881","15,516","1,049,825","109,627","480,618","333,610","85,844","22,749","7,598","9,779",946,"56,211","1,023,965","146,604","134,276","128,857","118,027","89,811","406,390","82,071"
